# file...... Load671Power.csv
# date...... Wed Aug 15 12:08:11 2018
# user...... hu000007
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-01-07 15:01:00 EST,+77112.2+45360.1j,+96939.7+55813.7j,+107072+62229.7j,+82935.5+32490.2j,+78159.9+68964.6j,+122878+89828.3j
2000-01-07 16:01:00 EST,+76686.4+45109.7j,+97257+55996.5j,+99275.2+57698.4j,+79772.5+31251.1j,+75968.3+67030.9j,+122009+89192.8j
2000-01-07 17:01:00 EST,+77518.3+45599j,+98285.9+56588.8j,+110046+63958.6j,+79400.3+31105.3j,+74650.6+65868.2j,+124468+90990.4j
2000-01-07 18:01:00 EST,+78694.9+46291.1j,+100856+58068.9j,+104010+60450.4j,+76622.9+30017.2j,+71286.6+62899.9j,+123478+90266.5j
2000-01-07 19:01:00 EST,+77066.9+45333.5j,+95470.1+54967.6j,+109007+63354.7j,+79825.3+31271.7j,+75717.8+66809.8j,+121275+88656.4j
2000-01-07 20:01:00 EST,+76988.4+45287.3j,+94645.7+54493j,+102139+59362.9j,+75534.9+29591j,+79577.7+70215.6j,+120769+88286j
2000-01-07 21:01:00 EST,+76474.8+44985.2j,+91929.1+52928.9j,+106040+61630.3j,+78511.3+30757j,+78141.2+68948.2j,+120956+88422.8j
2000-01-07 22:01:00 EST,+74539+43846.5j,+94230.3+54253.8j,+101351+58905j,+81463.5+31913.5j,+79807.2+70418.2j,+121364+88721j
2000-01-07 23:01:00 EST,+72339.5+42552.6j,+98235.8+56560j,+110970+64495.5j,+80242.6+31435.2j,+76939.4+67887.7j,+123470+90260.6j
2000-01-08 00:01:00 EST,+73012.3+42948.4j,+95640.2+55065.6j,+100628+58484.7j,+75009+29385j,+74162.4+65437.4j,+121173+88581.4j
2000-01-08 01:01:00 EST,+76846.7+45203.9j,+98922.3+56955.2j,+101639+59072.3j,+75487.2+29572.3j,+74731.1+65939.2j,+121894+89108.9j
2000-01-08 02:01:00 EST,+76782.1+45166j,+94830.3+54599.3j,+102822+59760j,+74767+29290.2j,+77351.5+68251.3j,+121626+88913.1j
2000-01-08 03:01:00 EST,+76229.7+44841j,+95182.4+54802j,+109279+63512.4j,+83297.6+32632.1j,+77502.7+68384.8j,+123611+90363.9j
2000-01-08 04:01:00 EST,+72878.2+42869.5j,+100254+57722j,+110619+64291.5j,+76785.3+30080.9j,+79178.7+69863.6j,+124421+90955.8j
2000-01-08 05:01:00 EST,+77640.9+45671.1j,+100371+57789.5j,+107631+62554.8j,+76438.9+29945.1j,+72684.1+64133j,+120391+88010.1j
2000-01-08 06:01:00 EST,+73702.8+43354.6j,+93287.6+53711.1j,+109965+63911.1j,+76730.2+30059.2j,+72786.9+64223.7j,+120496+88086.8j
2000-01-08 07:01:00 EST,+73290.9+43112.3j,+97728.3+56267.8j,+104478+60722.1j,+81827.9+32056.3j,+76303.3+67326.4j,+121040+88484.2j
2000-01-08 08:01:00 EST,+72472.4+42630.8j,+96095.8+55327.9j,+99794.6+58000.3j,+78549.8+30772.1j,+71595.7+63172.6j,+122436+89504.7j
2000-01-08 09:01:00 EST,+72811.6+42830.3j,+100974+58136.5j,+102839+59769.5j,+77348.6+30301.5j,+80226.6+70788.1j,+123492+90277.1j
2000-01-08 10:01:00 EST,+78596.9+46233.5j,+99816.1+57469.9j,+103108+59926.1j,+77795.9+30476.7j,+79039.3+69740.6j,+123477+90266.3j
2000-01-08 11:01:00 EST,+75017.6+44128j,+95405.2+54930.3j,+110883+64444.9j,+76734.2+30060.8j,+71895.9+63437.6j,+120879+88366.4j
2000-01-08 12:01:00 EST,+73309.8+43123.4j,+96537.2+55582j,+110553+64253.2j,+83318.9+32640.4j,+76845.9+67805.2j,+120634+88187.8j
2000-01-08 13:01:00 EST,+73624.3+43308.4j,+100660+57955.9j,+106704+62015.7j,+75540.5+29593.2j,+76788.9+67754.9j,+120997+88452.7j
2000-01-08 14:01:00 EST,+77195.6+45409.2j,+99223.9+57128.9j,+103211+59986j,+76441.4+29946.1j,+76158.8+67199j,+121888+89104.2j
2000-01-08 15:01:00 EST,+74346.5+43733.2j,+101558+58472.6j,+108520+63071.6j,+74850.8+29323j,+78750.3+69485.6j,+120970+88433.4j
2000-01-08 16:01:00 EST,+78725.9+46309.3j,+101072+58192.8j,+100242+58260.5j,+80061.8+31364.4j,+76695.7+67672.7j,+122813+89780.7j
2000-01-08 17:01:00 EST,+76131+44782.9j,+94192.3+54231.9j,+105337+61221.3j,+79661.6+31207.6j,+73764.9+65086.6j,+120524+88107.1j
2000-01-08 18:01:00 EST,+73512.3+43242.5j,+91984.8+52960.9j,+103845+60354.4j,+81771.5+32034.2j,+71375.2+62978.1j,+122135+89285.3j
2000-01-08 19:01:00 EST,+72982.5+42930.9j,+100679+57966.9j,+108832+63252.9j,+79587.7+31178.7j,+79631.3+70262.9j,+124270+90845.4j
2000-01-08 20:01:00 EST,+73295.6+43115j,+95620.8+55054.4j,+110822+64409.4j,+82641.2+32374.9j,+71236.4+62855.6j,+123095+89986.8j
2000-01-08 21:01:00 EST,+74776.8+43986.4j,+97948.2+56394.4j,+102408+59519.3j,+75883.4+29727.5j,+73037.8+64445.2j,+123591+90349.3j
2000-01-08 22:01:00 EST,+78546.4+46203.8j,+93687.6+53941.4j,+101864+59202.7j,+77677.7+30430.4j,+77848.9+68690.2j,+121230+88623.5j
2000-01-08 23:01:00 EST,+77463.5+45566.8j,+93524.9+53847.7j,+98968.4+57520.1j,+80313.1+31462.8j,+78448.7+69219.4j,+122136+89285.7j
2000-01-09 00:01:00 EST,+73948.4+43499j,+96847.1+55760.5j,+109182+63455.9j,+81522.8+31936.7j,+73290.5+64668.1j,+123182+90050.2j
2000-01-09 01:01:00 EST,+73093.9+42996.4j,+97034.1+55868.1j,+111191+64623.6j,+77074.7+30194.2j,+80210.8+70774.3j,+120799+88308.3j
2000-01-09 02:01:00 EST,+73712.1+43360.1j,+97952.4+56396.8j,+100008+58124.1j,+80648.1+31594.1j,+73880.4+65188.6j,+124311+90875.9j
2000-01-09 03:01:00 EST,+78460.9+46153.5j,+100550+57892.3j,+102220+59410.1j,+79267.6+31053.3j,+77439.6+68329.1j,+122454+89518.2j
2000-01-09 04:01:00 EST,+76963.3+45272.5j,+98030.4+56441.8j,+103906+60390j,+80913+31697.9j,+76624.7+67610j,+122522+89567.8j
2000-01-09 05:01:00 EST,+76763.5+45155j,+93788.8+53999.6j,+108141+62851.3j,+77386.5+30316.4j,+79168.5+69854.5j,+120956+88422.7j
2000-01-09 06:01:00 EST,+75095.7+44173.9j,+99117.5+57067.6j,+105186+61134j,+81736.7+32020.6j,+76440+67447.1j,+122601+89625.3j
2000-01-09 07:01:00 EST,+76752.3+45148.4j,+92278.9+53130.3j,+100767+58565.5j,+74906+29344.6j,+78038.7+68857.7j,+121747+89001.4j
2000-01-09 08:01:00 EST,+73232.8+43078.1j,+92304.3+53144.9j,+104331+60636.7j,+74819.5+29310.7j,+73753.5+65076.7j,+122192+89326.5j
2000-01-09 09:01:00 EST,+77508+45592.9j,+94205.9+54239.8j,+99623+57900.6j,+77842.2+30494.9j,+76598.7+67587.1j,+121626+88912.9j
2000-01-09 10:01:00 EST,+73491.3+43230.2j,+94429.9+54368.7j,+104586+60784.8j,+79644.2+31200.8j,+77171.3+68092.3j,+121058+88497.4j
2000-01-09 11:01:00 EST,+72788.9+42817j,+94796.8+54580j,+99306.7+57716.7j,+78053.3+30577.6j,+78185.2+68987j,+123586+90345.5j
2000-01-09 12:01:00 EST,+76160.4+44800.2j,+95850.8+55186.8j,+107434+62440.5j,+82455.4+32302.1j,+75131.1+66292.1j,+124016+90660.1j
2000-01-09 13:01:00 EST,+77305.8+45474j,+91845+52880.5j,+111138+64592.8j,+83219.6+32601.5j,+77368+68265.9j,+124431+90963.3j
2000-01-09 14:01:00 EST,+77601.6+45648j,+97260+55998.2j,+107730+62612.1j,+81309.9+31853.3j,+80009.7+70596.8j,+120677+88219j
2000-01-09 15:01:00 EST,+77748.5+45734.4j,+99790.2+57454.9j,+99637.7+57909.1j,+76927.4+30136.5j,+78025.7+68846.2j,+122358+89447.7j
2000-01-09 16:01:00 EST,+76928.1+45251.8j,+97098.9+55905.4j,+103018+59873.8j,+82129.2+32174.3j,+78250.3+69044.4j,+122693+89693.1j
2000-01-09 17:01:00 EST,+78901.4+46412.6j,+96843.3+55758.2j,+102639+59653.7j,+82281.7+32234.1j,+76441.9+67448.8j,+121656+88934.7j
2000-01-09 18:01:00 EST,+75165.9+44215.2j,+98470.6+56695.2j,+100632+58487j,+82732.9+32410.8j,+77985.8+68811j,+122846+89804.7j
2000-01-09 19:01:00 EST,+73410.9+43182.9j,+101091+58203.8j,+108240+62908.9j,+82279.4+32233.2j,+75558.6+66669.4j,+123432+90233.2j
2000-01-09 20:01:00 EST,+72756.8+42798.1j,+100700+57979.1j,+102375+59499.8j,+80184.7+31412.6j,+74741.5+65948.4j,+123472+90262.1j
2000-01-09 21:01:00 EST,+73044.7+42967.5j,+101226+58281.7j,+109278+63511.8j,+79559.1+31167.5j,+72931.1+64350.9j,+123458+90252.4j
2000-01-09 22:01:00 EST,+76363+44919.4j,+98003.3+56426.1j,+103290+60031.6j,+78753+30851.7j,+74768.6+65972.3j,+123430+90231.5j
2000-01-09 23:01:00 EST,+73359.1+43152.4j,+94482.2+54398.8j,+100621+58480.8j,+83011.1+32519.8j,+78006.3+68829.1j,+123714+90439.3j
2000-01-10 00:01:00 EST,+78168.6+45981.6j,+95393.3+54923.4j,+108228+62901.7j,+77815.3+30484.4j,+73803.9+65121.1j,+121846+89073.3j
2000-01-10 01:01:00 EST,+76457.8+44975.2j,+97833.1+56328.2j,+100308+58298.6j,+75656.6+29638.7j,+72635.6+64090.3j,+122454+89518.1j
2000-01-10 02:01:00 EST,+75571.4+44453.8j,+94969.6+54679.4j,+110416+64173.6j,+80595.9+31573.6j,+76182.9+67220.2j,+123339+90165j
2000-01-10 03:01:00 EST,+78554.5+46208.6j,+100208+57695.5j,+107330+62379.7j,+79918.2+31308.2j,+72968.5+64384j,+120901+88382.8j
2000-01-10 04:01:00 EST,+78012.3+45889.6j,+93719+53959.4j,+103811+60334.4j,+82570.9+32347.4j,+71681.5+63248.4j,+123665+90403.5j
2000-01-10 05:01:00 EST,+76487.6+44992.7j,+93657.5+53924j,+100770+58567.4j,+75838.8+29710.1j,+73816+65131.8j,+121040+88484.5j
2000-01-10 06:01:00 EST,+74342.6+43731j,+95277+54856.5j,+108166+62865.7j,+75969.3+29761.2j,+71917.3+63456.4j,+122930+89866.2j
2000-01-10 07:01:00 EST,+76347.9+44910.5j,+94481.2+54398.3j,+104063+60480.9j,+80716.1+31620.7j,+73874.2+65183.1j,+123557+90324.6j
2000-01-10 08:01:00 EST,+74738.8+43964j,+100412+57813j,+106482+61887j,+83302.3+32633.9j,+74533.9+65765.2j,+123791+90495.4j
2000-01-10 09:01:00 EST,+74887.5+44051.5j,+101008+58156.2j,+99789.6+57997.4j,+82356+32263.2j,+75060.2+66229.6j,+122330+89427.1j
2000-01-10 10:01:00 EST,+77763.6+45743.3j,+96320.1+55457j,+101212+58823.9j,+75959.5+29757.3j,+79843.4+70450.1j,+121020+88470j
2000-01-10 11:01:00 EST,+74105.6+43591.5j,+99234.7+57135.1j,+103663+60248.4j,+81569.1+31954.9j,+74877.3+66068.2j,+124041+90678.2j
2000-01-10 12:01:00 EST,+77273.6+45455j,+97753.6+56282.4j,+110798+64395.4j,+78131.5+30608.2j,+75655.4+66754.8j,+120570+88141.1j
2000-01-10 13:01:00 EST,+77422.2+45542.5j,+93970.2+54104.1j,+106074+61649.7j,+77799.6+30478.2j,+72362.1+63848.9j,+121600+88893.6j
2000-01-10 14:01:00 EST,+79056.6+46503.9j,+101655+58528.5j,+111289+64680.8j,+83352.2+32653.4j,+80457.6+70992j,+120221+87886.1j
2000-01-10 15:01:00 EST,+74938.9+44081.7j,+102551+59044.3j,+111975+65079.5j,+83397.3+32671.1j,+84366.2+74440.8j,+120636+88188.9j
2000-01-10 16:01:00 EST,+74773.4+43984.4j,+103081+59349.5j,+113076+65719.6j,+83377.8+32663.5j,+82388.9+72696.1j,+120688+88227j
2000-01-10 17:01:00 EST,+75993.4+44702j,+102859+59221.8j,+111869+65017.8j,+83363.5+32657.9j,+84895+74907.4j,+121828+89060.5j
2000-01-10 18:01:00 EST,+74067.1+43568.9j,+102885+59237j,+111582+64851.2j,+83396.2+32670.7j,+83363.9+73556.4j,+122802+89772.4j
2000-01-10 19:01:00 EST,+74552.7+43854.5j,+102976+59289.3j,+112283+65258.3j,+83355.1+32654.6j,+84296.6+74379.3j,+122208+89338.4j
2000-01-10 20:01:00 EST,+77765.3+45744.3j,+102051+58756.4j,+113500+65965.8j,+83382.8+32665.4j,+84767.1+74794.5j,+123478+90266.5j
2000-01-10 21:01:00 EST,+75342.1+44318.9j,+102946+59271.7j,+111565+64841.2j,+83375.6+32662.6j,+83299.1+73499.2j,+121698+88965.1j
2000-01-10 22:01:00 EST,+78752.5+46325j,+102494+59011.7j,+112239+65232.9j,+83391.2+32668.7j,+84665.5+74704.8j,+124710+91167.6j
2000-01-10 23:01:00 EST,+76509.9+45005.8j,+102503+59016.6j,+113794+66136.4j,+83365.3+32658.6j,+83763.4+73908.9j,+122613+89634.7j
2000-01-11 00:01:00 EST,+76998.1+45293j,+102518+59025.8j,+114356+66463.6j,+83367.1+32659.3j,+84245+74333.8j,+124545+91046.7j
2000-01-11 01:01:00 EST,+77591+45641.7j,+103279+59463.7j,+111772+64961.4j,+83359.7+32656.4j,+84315.1+74395.7j,+124570+91065.1j
2000-01-11 02:01:00 EST,+76405.5+44944.4j,+102234+58862j,+112712+65508.1j,+83396.2+32670.7j,+81086.9+71547.2j,+121169+88578.8j
2000-01-11 03:01:00 EST,+75769.5+44570.3j,+101895+58666.9j,+111666+64899.8j,+83391.2+32668.7j,+83945.6+74069.6j,+121225+88619.4j
2000-01-11 04:01:00 EST,+75558.9+44446.4j,+102430+58974.6j,+114142+66338.8j,+83391.9+32669j,+82682.3+72955j,+123779+90486.9j
2000-01-11 05:01:00 EST,+78892.8+46407.6j,+103616+59657.6j,+112448+65354.5j,+83385.7+32666.5j,+82595.4+72878.3j,+121678+88950.6j
2000-01-11 06:01:00 EST,+76025.5+44720.9j,+102667+59111.2j,+112256+65242.8j,+83393.4+32669.6j,+82002.4+72355j,+121294+88670.4j
2000-01-11 07:01:00 EST,+74033.6+43549.2j,+102963+59281.9j,+112150+65181.1j,+83398.3+32671.5j,+83337.6+73533.2j,+124152+90759.5j
2000-01-11 08:01:00 EST,+78541.7+46201j,+102779+59175.9j,+113074+65718.4j,+83365.5+32658.6j,+81898.1+72263.1j,+124307+90872.9j
2000-01-11 09:01:00 EST,+78559.3+46211.4j,+103331+59493.9j,+112513+65392.4j,+83392.5+32669.2j,+83650.3+73809.1j,+123394+90205.5j
2000-01-11 10:01:00 EST,+78820.6+46365.1j,+102491+59010j,+112367+65307.4j,+83374.6+32662.2j,+83230.2+73438.4j,+123146+90024.2j
2000-01-11 11:01:00 EST,+76226.9+44839.3j,+103383+59523.3j,+113266+65829.9j,+83376.7+32663j,+84779.9+74805.8j,+122611+89633.2j
2000-01-11 12:01:00 EST,+74074.2+43573.1j,+102198+58841j,+111313+64694.5j,+83379.8+32664.3j,+84396.7+74467.7j,+120581+88149j
2000-01-11 13:01:00 EST,+77259.4+45446.7j,+102172+58826.6j,+112936+65638.1j,+83372.5+32661.4j,+81486.5+71899.9j,+123613+90365.4j
2000-01-11 14:01:00 EST,+75989.5+44699.7j,+102988+59295.9j,+113539+65988.7j,+83356.5+32655.1j,+82129.8+72467.5j,+121359+88718j
2000-01-11 15:01:00 EST,+74205.2+43650.1j,+102939+59267.7j,+112250+65239.3j,+83354.5+32654.3j,+80641.9+71154.6j,+120305+87946.9j
2000-01-11 16:01:00 EST,+76736.5+45139.1j,+102517+59025.1j,+112569+65424.5j,+83365+32658.4j,+83215.9+73425.8j,+122280+89391.1j
2000-01-11 17:01:00 EST,+74497.9+43822.3j,+102129+58801.8j,+113284+65840.5j,+83385.6+32666.5j,+82224.2+72550.7j,+121967+89162.3j
2000-01-11 18:01:00 EST,+75735.3+44550.2j,+102175+58828.2j,+112857+65592.1j,+83381.3+32664.8j,+80997.5+71468.4j,+120820+88323.9j
2000-01-11 19:01:00 EST,+79011.1+46477.1j,+103012+59309.9j,+112256+65243.1j,+83367.5+32659.4j,+81397+71820.9j,+122744+89730.3j
2000-01-11 20:01:00 EST,+77139.1+45376j,+102884+59236.5j,+112263+65246.7j,+83370.3+32660.5j,+81541.1+71948j,+121517+88833.3j
2000-01-11 21:01:00 EST,+74279.6+43693.9j,+102755+59162.1j,+113958+66232.2j,+83386.7+32667j,+80917.4+71397.7j,+122725+89715.9j
2000-01-11 22:01:00 EST,+77123+45366.4j,+103642+59672.6j,+112345+65294.4j,+83384.3+32666j,+82369.1+72678.6j,+121320+88689.1j
2000-01-11 23:01:00 EST,+78846.8+46380.4j,+102888+59238.8j,+113361+65885.1j,+83368.2+32659.7j,+83539.6+73711.5j,+123795+90498.7j
2000-01-12 00:01:00 EST,+74330.7+43723.9j,+102290+58894.1j,+112705+65504j,+83385.4+32666.5j,+83074.7+73301.2j,+121167+88577j
2000-01-12 01:01:00 EST,+78458.6+46152.1j,+101752+58584.4j,+111529+64820.5j,+83388.3+32667.6j,+81092.3+71552j,+120955+88422.5j
2000-01-12 02:01:00 EST,+77291.9+45465.8j,+103608+59653j,+113823+66153.4j,+83368+32659.6j,+80565.3+71087.1j,+121893+89108.1j
2000-01-12 03:01:00 EST,+75935.8+44668.1j,+102489+59009j,+113901+66199j,+83376.6+32663j,+82815.8+73072.8j,+121170+88579.1j
2000-01-12 04:01:00 EST,+79049.7+46499.8j,+103239+59440.5j,+114281+66419.5j,+83354.6+32654.4j,+82565.9+72852.3j,+123931+90598j
2000-01-12 05:01:00 EST,+74181.2+43636j,+101739+58577.1j,+113345+65875.7j,+83362.7+32657.6j,+84915.5+74925.4j,+122030+89208.2j
2000-01-12 06:01:00 EST,+77199.3+45411.4j,+102678+59117.5j,+114161+66350j,+83387.3+32667.2j,+84181.6+74277.8j,+123617+90368.3j
2000-01-12 07:01:00 EST,+77731+45724.1j,+102253+58872.8j,+114059+66290.6j,+83374+32662j,+81928.9+72290.2j,+122670+89676j
2000-01-12 08:01:00 EST,+74005.1+43532.4j,+103682+59695.7j,+113155+65765.2j,+83385.7+32666.6j,+83463.4+73644.2j,+121190+88594j
2000-01-12 09:01:00 EST,+75285.7+44285.7j,+102981+59292.1j,+112665+65480.5j,+83355.9+32654.9j,+82710.9+72980.2j,+122528+89572.3j
2000-01-12 10:01:00 EST,+77921.2+45836j,+102029+58744.2j,+112420+65337.8j,+83396.5+32670.8j,+84813+74835j,+123584+90343.9j
2000-01-12 11:01:00 EST,+76920.9+45247.6j,+102996+59300.7j,+113002+65676.3j,+83370.6+32660.6j,+83451.2+73633.4j,+124398+90938.9j
2000-01-12 12:01:00 EST,+77206.4+45415.5j,+101945+58695.7j,+112044+65119.7j,+83382.4+32665.3j,+85016.3+75014.4j,+122297+89403.2j
2000-01-12 13:01:00 EST,+76689.9+45111.7j,+102949+59273.8j,+113640+66047.3j,+83395.9+32670.6j,+80615.4+71131.2j,+122252+89370.1j
2000-01-12 14:01:00 EST,+74371.2+43747.8j,+101882+58659.3j,+113270+65832.1j,+83364.6+32658.3j,+84648+74689.4j,+121029+88476.6j
2000-01-12 15:01:00 EST,+77103.7+45355.1j,+102486+59007.3j,+112923+65630.2j,+83406.1+32674.6j,+83542.7+73714.2j,+120634+88187.3j
2000-01-12 16:01:00 EST,+75114.1+44184.8j,+103636+59669.3j,+111574+64846.4j,+83362+32657.3j,+84063.9+74174j,+121472+88800.1j
2000-01-12 17:01:00 EST,+78760.5+46329.7j,+102740+59153.2j,+112587+65435.2j,+83365+32658.4j,+82500.1+72794.2j,+122957+89885.7j
2000-01-12 18:01:00 EST,+75766.2+44568.3j,+101834+58631.8j,+111351+64716.6j,+83387.4+32667.2j,+82604.5+72886.3j,+121114+88538.7j
2000-01-12 19:01:00 EST,+75039+44140.6j,+102240+58865.7j,+111849+65006j,+83403.1+32673.4j,+84018.4+74133.8j,+121626+88912.9j
2000-01-12 20:01:00 EST,+74323.2+43719.5j,+102960+59279.9j,+113375+65893.1j,+83371+32660.8j,+81357.5+71786.1j,+121135+88553.9j
2000-01-12 21:01:00 EST,+78219.5+46011.5j,+102426+58972.6j,+114127+66330.1j,+83367.4+32659.4j,+83565.8+73734.6j,+123089+89982.7j
2000-01-12 22:01:00 EST,+78742.9+46319.4j,+102901+59246.2j,+112561+65420j,+83394.7+32670.1j,+84650.1+74691.2j,+121740+88995.8j
2000-01-12 23:01:00 EST,+75981.7+44695.1j,+102000+58727.5j,+111490+64797.5j,+83404.9+32674.1j,+83012.4+73246.2j,+123576+90338j
2000-01-13 00:01:00 EST,+75509.9+44417.6j,+103673+59690.7j,+111496+64801j,+83357.6+32655.6j,+84317.2+74397.5j,+122235+89357.8j
2000-01-13 01:01:00 EST,+78207+46004.1j,+101870+58652.4j,+112168+65191.9j,+83363.4+32657.8j,+82767.2+73029.9j,+123792+90495.9j
2000-01-13 02:01:00 EST,+76379.3+44929j,+102329+58916.8j,+111595+64858.8j,+83373.4+32661.7j,+82264.2+72586.1j,+122606+89629.1j
2000-01-13 03:01:00 EST,+74297.9+43704.6j,+102303+58901.8j,+111878+65023.1j,+83365.8+32658.7j,+82687.5+72959.5j,+123099+89989.8j
2000-01-13 04:01:00 EST,+76477+44986.5j,+102985+59294.5j,+113965+66235.8j,+83387.4+32667.2j,+82938.9+73181.4j,+124683+91147.2j
2000-01-13 05:01:00 EST,+77304.3+45473.1j,+101670+58537.2j,+112693+65497j,+83396.6+32670.8j,+83126.4+73346.8j,+122832+89794.2j
2000-01-13 06:01:00 EST,+75418.5+44363.8j,+103260+59452.9j,+113784+66130.6j,+83382+32665.1j,+80999.6+71470.2j,+122359+89448.5j
2000-01-13 07:01:00 EST,+74649.8+43911.7j,+101758+58587.9j,+111651+64891.1j,+83356.5+32655.1j,+84424.9+74492.5j,+123570+90334.1j
2000-01-13 08:01:00 EST,+77129.7+45370.4j,+103533+59609.9j,+111999+65093.2j,+83394.5+32670j,+81514.8+71924.8j,+122407+89483.6j
2000-01-13 09:01:00 EST,+76951.9+45265.8j,+101827+58627.7j,+111886+65028j,+83373.4+32661.8j,+81302.4+71737.4j,+123748+90463.9j
2000-01-13 10:01:00 EST,+73995.3+43526.6j,+102086+58776.5j,+113591+66018.5j,+83398.1+32671.4j,+81191.5+71639.5j,+121248+88636.8j
2000-01-13 11:01:00 EST,+74603.9+43884.7j,+101951+58699.3j,+114029+66273.3j,+83368.7+32659.9j,+83739.9+73888.1j,+121687+88957.6j
2000-01-13 12:01:00 EST,+74111+43594.7j,+101920+58681.1j,+112825+65573.4j,+83379.5+32664.1j,+81157.1+71609.2j,+123022+89933.5j
2000-01-13 13:01:00 EST,+76107.1+44768.9j,+103114+59368.7j,+113968+66238j,+83365.3+32658.6j,+84107.3+74212.3j,+121348+88709.6j
2000-01-13 14:01:00 EST,+74177.1+43633.6j,+101693+58550.6j,+113961+66233.9j,+83405.5+32674.3j,+84905.1+74916.3j,+121629+88915.2j
2000-01-13 15:01:00 EST,+75700.5+44529.7j,+103298+59474.4j,+113894+66194.6j,+83379.2+32664j,+80892.7+71375.9j,+123074+89971.5j
2000-01-13 16:01:00 EST,+75386+44344.7j,+102959+59279.5j,+112131+65170.3j,+83372.9+32661.6j,+80525.6+71052j,+123648+90391j
2000-01-13 17:01:00 EST,+77439.2+45552.5j,+101872+58653.4j,+112094+65148.7j,+83406.3+32674.6j,+84702.3+74737.3j,+123960+90619.2j
2000-01-13 18:01:00 EST,+76549.6+45029.2j,+103421+59545.4j,+113453+65938.6j,+83367.8+32659.5j,+83383.7+73573.8j,+124391+90933.9j
2000-01-13 19:01:00 EST,+78778.1+46340.1j,+101776+58598.4j,+112713+65508.4j,+83381.5+32664.9j,+81647.9+72042.3j,+122284+89393.6j
2000-01-13 20:01:00 EST,+78024.5+45896.8j,+103276+59462.2j,+112933+65636.1j,+83403.5+32673.5j,+84539.3+74593.5j,+120942+88412.5j
2000-01-13 21:01:00 EST,+77137.4+45374.9j,+101965+58706.9j,+111755+64951.4j,+83377.5+32663.4j,+84175+74272.1j,+120284+87932j
2000-01-13 22:01:00 EST,+76939.5+45258.5j,+103659+59682.2j,+112654+65474.3j,+83405.5+32674.3j,+80839.8+71329.3j,+121175+88583.4j
2000-01-13 23:01:00 EST,+74217.9+43657.6j,+102933+59264.4j,+113872+66182.1j,+83385.8+32666.6j,+81039.8+71505.7j,+120528+88110.4j
2000-01-14 00:01:00 EST,+74452.6+43795.7j,+102924+59259.3j,+113237+65812.8j,+83380.8+32664.6j,+82860.6+73112.3j,+121181+88587.3j
2000-01-14 01:01:00 EST,+76872.2+45219j,+102396+58955.2j,+111949+65064.2j,+83370+32660.4j,+80812.4+71305j,+123576+90338.2j
2000-01-14 02:01:00 EST,+78510.6+46182.7j,+102036+58747.8j,+112287+65260.7j,+83352.9+32653.7j,+81382.3+71807.9j,+121326+88693.5j
2000-01-14 03:01:00 EST,+76589.7+45052.7j,+102650+59101.6j,+113571+66006.8j,+83380.4+32664.5j,+81441.9+71860.5j,+120389+88008.1j
2000-01-14 04:01:00 EST,+75061.7+44153.9j,+102386+58949.4j,+112664+65479.8j,+83403.5+32673.5j,+80933.3+71411.7j,+124309+90874.5j
2000-01-14 05:01:00 EST,+74827.5+44016.2j,+101747+58581.5j,+112463+65363.1j,+83378.1+32663.6j,+83603.6+73767.9j,+123126+90009.4j
2000-01-14 06:01:00 EST,+75917.2+44657.2j,+102833+59206.9j,+113067+65714.1j,+83388.5+32667.7j,+84547+74600.3j,+120668+88212.5j
2000-01-14 07:01:00 EST,+75802.5+44589.7j,+101697+58552.9j,+111714+64927.6j,+83399.2+32671.8j,+83947.1+74071j,+121263+88647.6j
2000-01-14 08:01:00 EST,+76433.4+44960.8j,+102736+59151.2j,+114351+66460.4j,+83398.7+32671.7j,+84121.5+74224.9j,+123163+90036.6j
2000-01-14 09:01:00 EST,+74274.1+43690.6j,+102261+58877.4j,+111481+64792.3j,+83400.2+32672.2j,+80828.5+71319.3j,+121807+89045.1j
2000-01-14 10:01:00 EST,+76184.6+44814.5j,+102088+58777.7j,+114127+66330j,+83370.4+32660.6j,+81945+72304.4j,+123853+90541.1j
2000-01-14 11:01:00 EST,+76656.2+45091.9j,+102915+59253.9j,+112954+65648.6j,+83394.4+32670j,+84613.4+74658.9j,+124640+91115.8j
2000-01-14 12:01:00 EST,+75786.8+44580.5j,+103467+59572j,+112866+65597.1j,+83383.7+32665.8j,+82024.9+72375j,+122393+89473.2j
2000-01-14 13:01:00 EST,+77673.3+45690.2j,+103017+59312.8j,+113345+65875.7j,+83393.8+32669.7j,+83070.2+73297.2j,+122268+89382.2j
2000-01-14 14:01:00 EST,+75786.6+44580.4j,+102274+58885.2j,+112920+65629j,+83358+32655.7j,+80528.5+71054.5j,+124549+91049.7j
2000-01-14 15:01:00 EST,+74546.5+43850.9j,+103335+59495.8j,+114071+66297.9j,+83357+32655.3j,+83061+73289.1j,+123534+90307.7j
2000-01-14 16:01:00 EST,+77838.6+45787.4j,+102440+58980.4j,+112885+65608.2j,+83370+32660.4j,+82308.7+72625.3j,+121110+88535.2j
2000-01-14 17:01:00 EST,+76011+44712.4j,+103416+59542.6j,+112853+65589.9j,+83356.6+32655.2j,+84053.4+74164.8j,+120763+88281.9j
